InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536532,84692,BOX OF 24 COCKTAIL PARASOLS,50,12/1/2010 13:24,0.42,12433.0,Norway
536532,22444,GROW YOUR OWN PLANT IN A CAN ,96,12/1/2010 13:24,1.06,12433.0,Norway
536532,22899,CHILDREN'S APRON DOLLY GIRL ,8,12/1/2010 13:24,2.1,12433.0,Norway
536532,21156,RETROSPOT CHILDRENS APRON,8,12/1/2010 13:24,1.95,12433.0,Norway
536532,22556,PLASTERS IN TIN CIRCUS PARADE ,24,12/1/2010 13:24,1.65,12433.0,Norway
536532,22555,PLASTERS IN TIN STRONGMAN,36,12/1/2010 13:24,1.65,12433.0,Norway
536532,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,12/1/2010 13:24,1.65,12433.0,Norway
536532,22553,PLASTERS IN TIN SKULLS,24,12/1/2010 13:24,1.65,12433.0,Norway
536532,22551,PLASTERS IN TIN SPACEBOY,24,12/1/2010 13:24,1.65,12433.0,Norway
536532,22547,MINI JIGSAW DINOSAUR ,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22544,MINI JIGSAW SPACEBOY,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22543,MINI JIGSAW BAKE A CAKE ,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22540,MINI JIGSAW CIRCUS PARADE ,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22539,MINI JIGSAW DOLLY GIRL,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22534,MAGIC DRAWING SLATE SPACEBOY ,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22561,WOODEN SCHOOL COLOURING SET,24,12/1/2010 13:24,1.65,12433.0,Norway
536532,22489,PACK OF 12 TRADITIONAL CRAYONS,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22814,CARD PARTY GAMES ,12,12/1/2010 13:24,0.42,12433.0,Norway
536532,21520,BOOZE & WOMEN GREETING CARD ,12,12/1/2010 13:24,0.42,12433.0,Norway
536532,21506,"FANCY FONT BIRTHDAY CARD, ",12,12/1/2010 13:24,0.42,12433.0,Norway
536532,22716,CARD CIRCUS PARADE,12,12/1/2010 13:24,0.42,12433.0,Norway
536532,22866,HAND WARMER SCOTTY DOG DESIGN,12,12/1/2010 13:24,2.1,12433.0,Norway
536532,22632,HAND WARMER RED RETROSPOT,12,12/1/2010 13:24,2.1,12433.0,Norway
536532,22865,HAND WARMER OWL DESIGN,12,12/1/2010 13:24,2.1,12433.0,Norway
536532,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,12/1/2010 13:24,3.95,12433.0,Norway
536532,21982,PACK OF 12 SUKI TISSUES ,48,12/1/2010 13:24,0.29,12433.0,Norway
536532,21981,PACK OF 12 WOODLAND TISSUES ,48,12/1/2010 13:24,0.29,12433.0,Norway
536532,21967,PACK OF 12 SKULL TISSUES,48,12/1/2010 13:24,0.29,12433.0,Norway
536532,22092,BLUE PAISLEY TISSUE BOX,12,12/1/2010 13:24,1.25,12433.0,Norway
536532,21983,PACK OF 12 BLUE PAISLEY TISSUES ,48,12/1/2010 13:24,0.29,12433.0,Norway
536532,22615,PACK OF 12 CIRCUS PARADE TISSUES ,48,12/1/2010 13:24,0.29,12433.0,Norway
536532,21980,PACK OF 12 RED RETROSPOT TISSUES ,48,12/1/2010 13:24,0.29,12433.0,Norway
536532,22614,PACK OF 12 SPACEBOY TISSUES,48,12/1/2010 13:24,0.29,12433.0,Norway
